CHSI_State_Name,CHSI_County_Name,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,ALE,Health_Status,LBW,VLBW,Premature,Under_18,Over_40,Late_Care,Infant_Mortality,Unmarried,Brst_Cancer,Col_Cancer,CHD,Lung_Cancer,Suicide,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Exp,Salm_Rpt,Salm_Exp,Shig_Rpt,Shig_Exp,FluB_Rpt,FluB_Exp,HepA_Rpt,HepA_Exp,HepB_Rpt,HepB_Exp,Meas_Rpt,Meas_Exp,Pert_Rpt,Pert_Exp,CRS_Rpt,CRS_Exp,Syphilis_Rpt,Syphilis_Exp,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,HPSA_Ind
West Virginia,Raleigh,79167,130.0,18.0,21.2,63.4,13.4,1.9,89.9,8.2,0.2,0.9,1.0,74.8,30.8,9.3,1.5,11.8,4.2,1.2,14.0,6.6,32.3,22.3,22.9,232.2,63.4,17.9,15852.0,1511.0,5783.0,6000,3308,1.0,0.0,39.0,79.0,0.0,40.0,1.0,4.0,5.0,12.0,9.0,16.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,12.0,30.4,80.7,26.1,36.8,26.3,11.4,11403.0,2
West Virginia,Randolph,28571,27.0,17.4,21.8,62.9,13.4,1.9,98.0,1.1,0.2,0.3,0.7,75.4,23.4,8.0,0.9,11.3,4.0,0.7,9.9,10.0,33.1,15.7,19.2,236.1,61.5,15.9,5315.0,660.0,1683.0,2152,1232,0.0,1.0,20.0,23.0,1.0,17.0,2.0,1.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,32.5,73.5,26.5,36.4,28.4,8.2,3980.0,2
West Virginia,Ritchie,10540,23.0,16.1,22.1,62.5,13.5,1.9,99.0,0.2,0.3,0.1,0.5,75.1,19.2,8.9,1.2,12.8,5.5,0.9,19.3,10.0,31.7,28.8,24.7,316.2,65.4,11.6,1984.0,266.0,680.0,790,437,0.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,12.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,28.6,81.4,24.3,,33.4,7.1,1451.0,1
West Virginia,Roane,15407,32.0,19.9,22.1,63.1,13.0,1.8,98.9,0.3,0.1,0.3,0.9,75.2,25.4,8.0,1.0,12.3,5.1,1.4,18.2,4.7,29.6,30.2,19.5,302.4,71.2,13.8,3597.0,401.0,1113.0,1157,653,0.0,0.0,13.0,23.0,1.0,6.0,1.0,0.0,0.0,9.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,35.4,80.6,24.3,,37.0,14.0,2589.0,1
West Virginia,Summers,13740,38.0,22.4,17.8,63.5,16.2,2.5,91.6,7.4,0.2,0.2,0.7,75.2,34.3,9.9,1.3,12.1,5.6,2.5,17.0,13.2,32.1,29.3,18.7,244.5,72.9,18.8,3587.0,279.0,1018.0,1084,562,0.0,0.0,16.0,21.0,2.0,5.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,33.5,,28.8,,30.4,9.2,2301.0,1
West Virginia,Taylor,16291,94.0,17.2,21.1,63.3,13.8,1.9,98.3,0.8,0.2,0.3,0.6,74.9,20.1,9.3,1.4,11.5,3.1,1.1,14.3,13.2,31.3,31.0,29.6,247.5,73.5,12.7,2904.0,353.0,1004.0,1238,708,0.0,0.0,17.0,25.0,0.0,6.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,30.9,75.3,26.6,,20.6,8.3,2342.0,2
West Virginia,Tucker,6943,17.0,14.8,20.3,60.5,16.8,2.3,99.3,0.0,0.1,0.1,0.3,77.0,28.3,6.9,1.3,11.9,3.3,0.7,10.4,3.3,25.2,34.1,33.0,231.5,53.9,,1259.0,189.0,355.0,532,276,0.0,1.0,9.0,10.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,26.7,84.3,,,17.9,11.9,765.0,2
West Virginia,Tyler,9340,36.0,15.5,21.1,61.4,15.6,1.9,99.7,0.0,0.0,0.1,0.4,75.5,24.2,7.5,1.1,12.5,4.0,0.9,16.5,8.2,25.6,36.7,27.3,311.1,77.0,13.3,1657.0,262.0,526.0,710,389,0.0,1.0,3.0,15.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,18.7,1182.0,2
West Virginia,Upshur,23712,67.0,18.8,23.4,61.3,13.3,2.0,98.3,0.6,0.2,0.5,0.6,75.8,24.1,7.1,1.3,11.0,4.7,0.9,12.7,8.5,30.2,24.6,21.3,241.4,59.5,12.2,4007.0,494.0,1344.0,1756,1096,0.0,0.0,18.0,38.0,0.0,9.0,2.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,18.0,7.0,0.0,0.0,0.0,7.0,28.0,82.7,26.2,25.8,29.7,10.7,3343.0,2
West Virginia,Wayne,42091,83.0,17.3,22.7,62.2,13.6,1.5,98.7,0.2,0.2,0.3,0.5,75.4,26.8,9.6,0.9,16.1,4.1,0.6,9.6,6.9,26.9,23.3,27.8,224.4,76.5,11.6,8663.0,914.0,2893.0,3133,1779,0.0,0.0,9.0,47.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,32.6,83.4,31.1,38.6,27.7,9.1,5689.0,2
West Virginia,Webster,9804,18.0,24.1,21.2,63.4,13.6,1.8,99.5,0.0,0.0,0.1,0.4,75.3,40.7,7.5,1.0,13.6,4.5,0.6,14.8,8.1,32.9,29.2,24.2,247.9,69.2,15.3,2920.0,192.0,992.0,743,416,0.0,0.0,9.0,15.0,1.0,5.0,1.0,0.0,1.0,5.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,36.9,,42.6,,28.0,15.4,1682.0,2
West Virginia,Wetzel,17117,48.0,16.4,22.8,59.6,15.6,1.9,99.1,0.2,0.1,0.4,0.5,75.5,24.6,8.0,1.6,13.0,6.0,1.5,17.7,8.8,31.0,19.9,28.7,286.3,71.2,15.4,2727.0,615.0,939.0,1274,687,0.0,0.0,11.0,29.0,0.0,7.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,26.2,77.1,29.7,,27.5,9.1,2122.0,2
West Virginia,Wirt,5896,25.0,16.7,22.7,62.9,12.9,1.4,99.3,0.4,0.1,0.1,0.3,75.2,,8.6,2.3,15.3,4.3,0.5,19.4,5.5,29.9,,,253.9,82.7,,1149.0,182.0,290.0,440,248,0.0,0.0,3.0,9.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,21.8,4.7,829.0,1
West Virginia,Wood,87047,237.0,14.0,22.9,61.2,14.0,1.9,97.4,1.1,0.2,0.6,0.6,76.0,19.5,7.8,1.1,14.2,3.7,0.9,15.5,6.8,34.5,19.0,18.1,216.5,61.6,11.3,11463.0,2214.0,4882.0,6464,3531,6.0,4.0,41.0,61.0,1.0,31.0,0.0,4.0,31.0,13.0,1.0,9.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,25.9,77.7,25.0,32.6,26.3,9.8,9946.0,2
West Virginia,Wyoming,24479,49.0,21.6,21.5,64.4,12.7,1.3,98.6,0.8,0.1,0.1,0.6,72.9,37.0,8.5,1.6,12.4,4.6,0.9,15.9,8.4,29.7,23.3,22.3,239.5,84.0,11.1,6269.0,452.0,2399.0,1848,1000,0.0,0.0,11.0,24.0,0.0,11.0,0.0,0.0,1.0,3.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,38.2,85.1,26.9,40.2,35.3,10.5,4316.0,1
Wisconsin,Adams,20828,32.0,11.0,18.1,62.3,17.5,2.1,94.9,3.4,1.0,0.4,2.8,77.1,20.5,7.6,1.1,11.5,4.5,0.8,24.2,9.3,32.6,32.3,22.8,176.9,63.7,18.2,3642.0,645.0,657.0,1453,1068,0.0,2.0,24.0,24.0,6.0,4.0,0.0,0.0,7.0,8.0,3.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,29.7,73.5,28.0,,24.1,6.6,2573.0,1
Wisconsin,Ashland,16627,16.0,12.0,25.1,59.4,12.6,2.9,87.0,0.3,11.0,0.4,1.2,77.3,12.5,4.8,0.9,9.1,2.8,1.9,19.2,5.8,29.8,23.8,23.5,219.3,51.8,8.4,1707.0,550.0,423.0,1071,927,3.0,3.0,18.0,19.0,3.0,5.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,25.1,,16.5,,21.6,5.4,2080.0,2
Wisconsin,Barron,45834,53.0,9.2,23.0,60.2,14.0,2.9,98.2,0.1,0.8,0.4,1.1,78.2,16.2,6.3,0.8,11.0,2.5,1.6,14.6,4.0,28.9,23.0,18.8,157.6,47.1,12.8,5571.0,1331.0,1177.0,3023,2409,15.0,7.0,32.0,34.0,1.0,20.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,28.2,79.0,23.6,23.5,25.9,5.7,4038.0,2
Wisconsin,Bayfield,15145,10.0,9.6,21.5,61.4,14.6,2.5,89.3,0.2,8.9,0.3,0.9,76.3,10.4,6.3,1.0,9.9,2.9,4.0,17.9,7.9,27.1,42.5,25.8,179.6,56.5,14.2,1417.0,495.0,573.0,1018,782,2.0,4.0,4.0,16.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,22.8,,18.8,,15.0,7.2,1927.0,2
Wisconsin,Brown,238987,452.0,8.1,26.1,63.1,9.1,1.8,92.2,1.6,2.5,2.4,5.3,78.6,12.0,6.1,1.1,10.6,2.9,1.7,16.1,6.0,28.6,22.5,17.9,157.9,42.9,11.5,21368.0,6140.0,4403.0,15150,12663,23.0,14.0,93.0,90.0,23.0,28.0,8.0,7.0,18.0,14.0,3.0,7.0,0.0,0.0,16.0,28.0,0.0,0.0,2.0,0.0,18.7,78.1,20.7,23.9,24.1,6.2,19654.0,2
Wisconsin,Buffalo,13968,20.0,7.9,23.3,59.9,14.2,2.6,98.9,0.2,0.3,0.4,0.7,78.1,15.3,4.9,0.8,10.8,1.8,1.9,16.2,3.6,20.5,25.0,21.2,146.1,40.9,11.4,1551.0,337.0,248.0,917,708,2.0,7.0,39.0,18.0,1.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,15.7,,,,14.1,3.2,1197.0,2
Wisconsin,Burnett,16528,20.0,9.3,20.3,58.6,18.4,2.7,93.8,0.5,4.3,0.4,0.8,77.0,,5.7,1.2,9.0,3.5,1.1,22.2,7.4,36.3,27.4,30.7,128.3,52.9,19.0,2063.0,459.0,476.0,1125,849,1.0,3.0,8.0,17.0,0.0,5.0,0.0,0.0,13.0,6.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,17.2,,,,16.4,4.6,1776.0,1
Wisconsin,Calumet,44137,138.0,4.8,26.6,63.1,8.8,1.5,96.4,0.6,0.4,1.8,1.9,80.1,12.1,5.5,0.8,10.2,1.3,1.8,10.9,3.5,13.9,20.0,19.3,120.2,33.6,7.8,3671.0,1023.0,900.0,2778,2297,6.0,4.0,21.0,23.0,2.0,6.0,0.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,14.5,75.4,22.7,21.6,17.0,8.6,2673.0,2
Wisconsin,Chippewa,59950,59.0,9.0,23.8,62.5,11.6,2.1,97.9,0.3,0.4,0.9,0.8,78.1,12.6,6.2,1.1,11.6,2.3,2.0,13.9,5.9,25.8,25.3,17.6,166.1,46.9,13.7,6356.0,1718.0,1380.0,3917,3221,15.0,8.0,36.0,39.0,6.0,17.0,5.0,3.0,7.0,6.0,0.0,3.0,0.0,0.0,15.0,17.0,0.0,0.0,1.0,0.0,19.2,75.9,20.6,27.0,23.0,5.6,4293.0,2
Wisconsin,Clark,34098,28.0,10.1,28.4,56.2,12.6,2.9,98.6,0.2,0.6,0.3,1.7,79.6,13.4,4.9,0.8,8.7,1.8,3.3,38.6,5.8,16.5,17.2,18.2,160.3,31.6,10.0,5351.0,986.0,790.0,2099,1756,11.0,5.0,39.0,20.0,2.0,3.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,59.0,7.0,0.0,0.0,0.0,0.0,28.2,75.9,24.4,16.5,22.7,2.2,5195.0,1
Wisconsin,Columbia,55364,72.0,6.2,23.4,62.2,12.0,2.3,97.6,1.1,0.4,0.4,1.6,77.5,12.3,6.0,0.9,10.1,1.5,2.0,13.9,7.6,20.9,28.5,18.5,147.9,48.0,14.9,5293.0,1393.0,1133.0,3629,2843,9.0,5.0,44.0,42.0,6.0,8.0,3.0,3.0,0.0,8.0,1.0,3.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,23.3,82.2,23.6,23.4,23.8,5.0,3645.0,2
Wisconsin,Crawford,17134,30.0,10.1,24.9,58.4,14.1,2.6,97.5,1.7,0.3,0.3,0.9,78.5,13.8,6.4,1.2,8.6,2.5,2.4,24.5,6.2,26.9,25.3,25.7,184.9,49.5,11.7,2127.0,468.0,372.0,1106,917,3.0,3.0,10.0,19.0,2.0,5.0,0.0,0.0,1.0,7.0,2.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,,,,,,6.5,1893.0,2
Wisconsin,Dane,458106,381.0,7.9,23.6,67.0,8.0,1.5,89.2,4.3,0.4,4.4,4.3,79.4,8.2,6.3,1.0,10.7,1.9,3.2,11.8,5.0,23.4,27.4,16.4,121.3,43.6,11.2,23230.0,8884.0,6719.0,30013,26244,70.0,26.0,255.0,172.0,65.0,93.0,7.0,13.0,59.0,40.0,6.0,26.0,0.0,0.0,145.0,40.0,0.0,0.0,4.0,13.0,13.3,75.1,18.6,21.0,18.2,4.2,34449.0,2
Wisconsin,Dodge,88103,100.0,6.7,22.9,63.3,11.7,2.1,96.0,2.8,0.5,0.4,3.0,77.6,12.4,5.2,0.9,10.5,2.2,1.8,13.2,4.4,24.3,31.3,23.9,203.9,46.2,9.2,10788.0,2291.0,1539.0,5818,4639,20.0,9.0,69.0,69.0,13.0,13.0,2.0,4.0,7.0,13.0,3.0,4.0,0.0,0.0,29.0,22.0,0.0,0.0,1.0,0.0,20.3,77.2,27.7,22.4,20.3,6.0,6301.0,2
Wisconsin,Door,28349,59.0,7.1,19.8,60.0,17.2,3.0,98.1,0.3,0.8,0.4,1.1,78.7,9.7,6.5,0.8,9.9,1.1,3.2,12.3,6.4,21.5,21.8,22.6,142.5,40.8,17.5,2541.0,915.0,551.0,1941,1440,1.0,3.0,9.0,15.0,4.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,1.0,19.3,77.4,21.4,,22.5,6.3,2180.0,2
Wisconsin,Douglas,44208,34.0,11.3,22.9,62.8,11.7,2.5,95.4,0.7,1.9,0.8,0.8,76.7,13.5,6.9,1.3,9.8,3.2,2.1,12.6,6.1,35.9,22.2,25.5,155.5,71.2,12.0,4193.0,1197.0,1066.0,2915,2414,7.0,4.0,18.0,26.0,13.0,4.0,2.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,2.0,19.4,85.7,25.8,24.1,28.1,8.2,4311.0,2
Wisconsin,Dunn,41708,49.0,9.4,24.0,64.9,9.0,2.1,96.4,0.4,0.3,2.2,0.8,79.7,10.6,6.1,0.9,11.1,2.6,1.9,17.0,4.3,23.1,21.8,13.2,136.4,35.5,9.7,3333.0,1038.0,858.0,2734,2734,13.0,4.0,42.0,24.0,7.0,4.0,2.0,2.0,1.0,4.0,1.0,4.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,2.0,23.4,,22.2,,24.2,2.3,3446.0,2
Wisconsin,Eau Claire,94089,148.0,9.6,24.2,63.5,10.1,2.2,95.2,0.7,0.5,2.5,1.1,80.0,9.7,5.7,0.9,11.9,1.7,1.9,16.2,3.8,25.2,20.6,22.5,122.2,40.8,12.5,6470.0,2201.0,2181.0,6135,5776,27.0,9.0,107.0,70.0,22.0,19.0,1.0,5.0,1.0,9.0,2.0,9.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,13.1,73.7,21.8,22.3,21.6,4.6,7796.0,2
Wisconsin,Florence,4974,10.0,8.4,20.1,61.0,16.4,2.5,98.8,0.3,0.3,0.3,0.5,77.0,,5.2,,9.4,2.8,,13.4,,23.5,28.9,,173.7,49.1,,593.0,172.0,116.0,340,255,0.0,3.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,513.0,1
Wisconsin,Fond du Lac,99337,137.0,6.9,24.0,61.6,11.8,2.5,97.0,1.1,0.5,0.8,3.0,78.6,13.7,6.3,0.9,10.8,2.4,2.0,14.4,6.2,24.9,24.1,21.7,162.7,44.3,13.0,10599.0,2582.0,2075.0,6472,5300,26.0,15.0,97.0,68.0,12.0,29.0,0.0,5.0,1.0,10.0,2.0,5.0,0.0,0.0,293.0,29.0,0.0,0.0,0.0,0.0,19.2,80.1,25.4,31.3,20.1,7.5,7099.0,2
Wisconsin,Forest,9961,10.0,10.0,23.9,55.5,17.8,2.8,86.9,1.4,11.0,0.3,1.5,77.0,,6.0,1.4,11.5,4.7,1.2,19.9,7.1,38.9,20.1,16.7,211.3,63.5,16.0,1462.0,342.0,259.0,651,528,6.0,2.0,6.0,11.0,3.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,9.2,1190.0,1
Wisconsin,Grant,49671,43.0,9.5,23.8,60.3,13.4,2.6,97.7,1.0,0.2,0.7,0.6,78.1,12.5,4.9,0.9,8.9,2.3,1.7,20.2,5.2,23.9,28.6,21.3,178.6,40.5,8.1,5206.0,1162.0,980.0,3259,2982,10.0,7.0,33.0,37.0,3.0,22.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,26.0,83.4,30.3,31.8,26.6,9.1,4486.0,2
Wisconsin,Green,35165,60.0,6.7,24.4,61.1,11.9,2.5,98.6,0.4,0.1,0.3,1.0,78.7,11.8,6.9,1.0,10.5,2.9,2.5,11.5,4.6,24.0,24.2,26.1,130.5,37.5,9.3,3797.0,885.0,774.0,2275,1816,15.0,5.0,68.0,25.0,14.0,15.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,20.0,81.7,23.2,18.6,20.6,6.2,2537.0,2
Wisconsin,Green Lake,19168,54.0,7.8,22.6,59.1,15.5,2.9,98.9,0.2,0.2,0.4,2.0,77.5,15.3,5.6,0.8,9.5,2.9,2.4,26.1,4.1,20.5,25.0,19.5,193.5,48.5,12.2,2440.0,601.0,389.0,1269,969,1.0,4.0,20.0,25.0,4.0,8.0,0.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,,,20.7,,,6.1,1824.0,2
Wisconsin,Iowa,23569,31.0,7.1,25.4,61.4,11.1,2.1,98.9,0.3,0.1,0.3,0.8,78.0,7.9,5.9,1.0,9.2,1.3,2.0,11.9,4.3,18.9,28.1,23.3,205.2,45.2,15.8,1828.0,598.0,502.0,1507,1200,6.0,7.0,54.0,27.0,5.0,20.0,0.0,0.0,3.0,9.0,0.0,2.0,0.0,2.0,29.0,7.0,0.0,0.0,1.0,0.0,23.9,,19.2,,16.9,5.7,1559.0,2
Wisconsin,Iron,6649,9.0,9.6,17.5,58.3,19.9,4.3,98.0,0.3,0.9,0.4,0.7,77.3,,5.5,1.1,9.1,2.1,2.5,12.9,12.3,25.7,31.7,11.4,199.3,57.7,,832.0,259.0,186.0,468,333,0.0,2.0,4.0,7.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,856.0,2
Wisconsin,Jackson,19758,20.0,9.5,22.6,63.0,11.9,2.4,91.1,2.3,6.0,0.2,2.4,77.7,11.8,5.7,1.2,10.1,3.8,1.8,22.3,9.0,30.6,33.0,22.4,224.3,47.7,7.3,2852.0,561.0,621.0,1308,1059,4.0,4.0,28.0,20.0,11.0,6.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,19.2,85.1,26.2,,23.2,7.5,2451.0,2
Wisconsin,Jefferson,79328,142.0,5.7,24.7,63.0,10.3,2.0,97.8,0.5,0.4,0.6,5.1,78.5,10.6,5.2,0.9,10.5,2.6,1.5,14.2,3.6,22.5,20.7,21.8,169.3,51.3,14.6,8052.0,1887.0,1875.0,5130,4295,20.0,11.0,85.0,57.0,8.0,15.0,3.0,4.0,4.0,8.0,0.0,4.0,0.0,0.0,11.0,19.0,0.0,0.0,0.0,0.0,20.3,82.0,25.5,23.4,24.7,4.9,6002.0,2
Wisconsin,Juneau,26725,35.0,9.6,22.4,61.5,13.6,2.5,95.0,2.2,1.6,0.6,1.9,76.3,16.9,6.0,1.0,11.2,3.8,1.8,24.8,5.2,31.5,29.8,25.6,199.8,68.8,12.4,3970.0,784.0,616.0,1774,1426,4.0,5.0,39.0,27.0,0.0,7.0,0.0,0.0,6.0,10.0,4.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,18.5,,25.7,,21.5,5.7,3032.0,2
Wisconsin,Kenosha,160544,588.0,8.8,27.2,61.8,9.3,1.7,90.8,5.7,0.4,1.4,8.8,77.2,11.1,6.8,1.4,11.5,3.0,2.2,15.1,5.6,33.3,25.8,18.0,175.4,58.6,13.6,17131.0,4672.0,4045.0,10034,8408,5.0,9.0,73.0,60.0,29.0,18.0,4.0,5.0,9.0,9.0,2.0,5.0,0.0,0.0,8.0,18.0,0.0,0.0,1.0,0.0,19.4,79.2,26.8,25.6,29.9,4.7,16371.0,2
Wisconsin,Kewaunee,20840,61.0,5.6,23.9,61.1,12.0,3.0,98.9,0.2,0.3,0.2,1.6,78.7,9.5,5.0,0.9,8.3,2.6,0.9,9.8,3.9,17.3,23.0,22.4,152.3,32.1,12.3,2272.0,533.0,429.0,1359,1091,4.0,10.0,35.0,28.0,6.0,12.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,22.8,,27.2,,17.8,7.2,1386.0,2
Wisconsin,La Crosse,108958,241.0,9.7,24.0,63.3,10.6,2.1,94.2,1.1,0.4,3.3,1.0,78.1,10.0,6.5,0.9,10.7,2.4,2.0,14.2,4.8,25.2,28.5,18.6,119.7,52.4,11.7,7099.0,2462.0,1954.0,7111,6501,15.0,6.0,43.0,39.0,2.0,13.0,2.0,3.0,3.0,6.0,1.0,3.0,0.0,0.0,24.0,13.0,0.0,0.0,0.0,3.0,15.9,78.2,21.5,19.8,27.0,4.9,7612.0,2
Wisconsin,Lafayette,16310,26.0,8.6,24.4,59.4,13.4,2.8,99.2,0.2,0.1,0.3,0.8,78.0,13.2,4.8,1.0,8.8,2.4,1.6,16.9,8.7,21.2,20.8,28.9,183.0,47.4,11.8,1601.0,369.0,301.0,1058,857,5.0,8.0,20.0,23.0,1.0,10.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,17.6,,14.4,,,5.7,1891.0,2
Wisconsin,Langlade,20735,24.0,10.2,22.4,58.4,15.8,3.4,98.1,0.3,0.5,0.4,1.0,76.8,16.4,6.6,1.2,9.3,5.4,1.8,15.9,6.1,29.5,23.0,19.6,208.8,49.7,10.7,2792.0,635.0,480.0,1377,1065,3.0,4.0,41.0,23.0,2.0,6.0,0.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,83.1,,,26.7,9.9,1971.0,2
Wisconsin,Lincoln,30319,34.0,7.2,23.0,59.8,14.4,2.8,98.1,0.5,0.5,0.6,1.0,77.5,14.9,5.4,1.2,9.9,1.8,1.5,13.6,8.9,25.8,20.9,15.6,165.1,52.6,20.2,3888.0,856.0,706.0,2002,1579,0.0,4.0,15.0,22.0,0.0,13.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,20.5,83.4,24.9,,21.1,7.5,2146.0,2
Wisconsin,Manitowoc,81949,139.0,7.0,23.5,60.8,12.9,2.8,96.1,0.5,0.5,2.3,2.1,78.2,15.2,5.8,1.1,9.0,3.6,1.7,12.9,7.9,25.8,25.5,16.9,150.6,41.4,11.0,8722.0,2252.0,1666.0,5370,4240,16.0,8.0,57.0,66.0,5.0,12.0,2.0,4.0,0.0,12.0,0.0,4.0,0.0,0.0,16.0,21.0,0.0,0.0,0.0,0.0,23.1,78.2,27.2,31.6,25.1,6.9,6275.0,2
Wisconsin,Marathon,128941,83.0,7.2,25.3,61.4,11.0,2.3,93.7,0.4,0.4,4.9,1.1,79.8,10.3,6.5,1.2,9.6,2.1,2.0,21.6,7.2,21.6,23.0,15.9,109.7,44.6,10.1,14089.0,3099.0,3335.0,8264,6647,10.0,8.0,64.0,49.0,3.0,15.0,4.0,4.0,5.0,8.0,0.0,4.0,0.0,0.0,17.0,15.0,0.0,0.0,0.0,0.0,18.7,75.6,24.4,22.6,17.9,5.6,9353.0,2
Wisconsin,Marinette,43406,31.0,8.9,22.2,60.0,14.9,2.8,98.1,0.3,0.6,0.4,0.9,77.0,14.1,5.0,0.7,8.9,2.3,1.9,17.6,5.7,28.2,22.6,18.1,208.2,55.9,14.3,5295.0,1342.0,940.0,2894,2297,3.0,4.0,45.0,24.0,19.0,4.0,0.0,2.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,21.9,81.0,29.2,26.1,30.8,10.4,3831.0,2
Wisconsin,Marquette,15237,33.0,8.4,21.1,58.9,17.2,2.7,98.3,0.7,0.4,0.3,1.7,77.1,15.4,5.7,1.1,9.7,2.8,1.6,24.3,9.5,25.0,29.8,18.6,152.1,60.0,16.7,2314.0,490.0,364.0,1027,783,0.0,3.0,26.0,19.0,0.0,6.0,1.0,0.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,86.2,,,,6.8,1439.0,1
Wisconsin,Menominee,4580,13.0,19.3,36.5,53.7,9.4,0.5,15.1,0.4,83.9,0.4,4.1,76.8,,4.8,1.1,11.0,9.5,1.1,35.3,8.5,77.0,,43.4,192.9,102.8,,542.0,164.0,225.0,253,247,1.0,0.0,6.0,8.0,41.0,7.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,1177.0,2
